,ActivePower,WindSpeed,Temperature
2019-11-04 16:00:00+00:00,101.1176,4.1135,28.8718
2019-11-04 17:00:00+00:00,141.5770,4.4239,28.1540
2019-11-04 18:00:00+00:00,88.1858,4.0462,28.1984
2019-11-04 19:00:00+00:00,41.8110,3.6179,28.0586
2019-11-04 20:00:00+00:00,-1.0026,3.0185,27.8349
2019-11-04 21:00:00+00:00,-5.2595,2.5271,27.4631
2019-11-04 22:00:00+00:00,-5.0826,2.2634,27.1506
2019-11-04 23:00:00+00:00,-4.8340,1.3627,26.8870
2019-11-05 00:00:00+00:00,-4.4255,1.7438,26.4106
2019-11-05 01:00:00+00:00,-4.5905,1.9204,26.3255
2019-11-05 02:00:00+00:00,-4.5159,1.8416,27.0722
2019-11-05 03:00:00+00:00,-5.1095,1.7125,28.5735
2019-11-05 04:00:00+00:00,-4.9520,1.8960,30.1013
2019-11-05 05:00:00+00:00,-5.0716,2.8393,30.5778
2019-11-05 06:00:00+00:00,-3.0924,3.0290,31.4131
2019-11-05 07:00:00+00:00,-7.5403,3.0783,31.6130
2019-11-05 08:00:00+00:00,11.0848,2.9636,32.2875
2019-11-05 09:00:00+00:00,34.3276,3.3788,32.5889
2019-11-05 10:00:00+00:00,14.1899,3.1341,32.4575
2019-11-05 11:00:00+00:00,77.6920,3.6145,31.0779
2019-11-05 12:00:00+00:00,63.9814,3.6259,30.2156
2019-11-05 13:00:00+00:00,78.4105,3.8181,29.9571
2019-11-05 14:00:00+00:00,70.5211,3.6981,29.6995
2019-11-05 15:00:00+00:00,71.1138,3.6924,29.3336
2019-11-05 16:00:00+00:00,128.8757,4.2802,29.0353
2019-11-05 17:00:00+00:00,125.8055,4.2722,28.5813
2019-11-05 18:00:00+00:00,73.2439,3.7603,28.3333
2019-11-05 19:00:00+00:00,28.2022,3.3413,27.9599
2019-11-05 20:00:00+00:00,4.5395,3.1738,27.6849
2019-11-05 21:00:00+00:00,51.4168,3.5086,27.4302
2019-11-05 22:00:00+00:00,-4.5402,2.6823,26.9679
2019-11-05 23:00:00+00:00,-4.8638,1.5985,26.6225
2019-11-06 00:00:00+00:00,-4.7373,1.6846,26.5717
2019-11-06 01:00:00+00:00,-4.4421,1.6550,26.7885
2019-11-06 02:00:00+00:00,-4.5377,1.8822,27.4862
2019-11-06 03:00:00+00:00,-4.8964,1.9764,28.5828
2019-11-06 04:00:00+00:00,-5.0150,2.4973,29.4371
2019-11-06 05:00:00+00:00,-5.1258,2.4069,30.3871
2019-11-06 06:00:00+00:00,-5.0900,2.1260,31.4731
2019-11-06 07:00:00+00:00,-5.1980,2.1543,31.8817
2019-11-06 08:00:00+00:00,-5.5857,2.1942,32.5295
2019-11-06 09:00:00+00:00,-5.7625,2.6196,32.5627
2019-11-06 10:00:00+00:00,-5.7094,2.2792,32.0590
2019-11-06 11:00:00+00:00,6.2597,2.9572,30.8307
2019-11-06 12:00:00+00:00,91.2021,3.8600,29.5401
2019-11-06 13:00:00+00:00,236.0079,4.9383,29.0086
2019-11-06 14:00:00+00:00,165.1098,4.5823,29.1277
2019-11-06 15:00:00+00:00,282.8841,5.2792,28.9098
2019-11-06 16:00:00+00:00,247.2927,5.0014,28.6761
2019-11-06 17:00:00+00:00,187.5349,4.6501,28.6535
2019-11-06 18:00:00+00:00,102.2627,4.0726,28.5558
2019-11-06 19:00:00+00:00,21.2026,3.0673,28.0562
2019-11-06 20:00:00+00:00,164.1767,3.5987,26.5827
2019-11-06 21:00:00+00:00,35.3590,3.3765,25.9772
2019-11-06 22:00:00+00:00,2.6183,3.2206,26.3284
2019-11-06 23:00:00+00:00,-5.3421,1.6140,26.4176
2019-11-07 00:00:00+00:00,-5.7729,2.3469,25.5389
2019-11-07 01:00:00+00:00,-3.5669,2.9765,25.0944
2019-11-07 02:00:00+00:00,-5.0050,2.5376,26.5800
2019-11-07 03:00:00+00:00,-4.8059,2.2222,28.2772
2019-11-07 04:00:00+00:00,-4.8305,2.4072,29.5155
2019-11-07 05:00:00+00:00,-5.0650,2.1074,30.9240
2019-11-07 06:00:00+00:00,-5.4382,2.2145,31.7884
2019-11-07 07:00:00+00:00,-5.9201,2.1836,32.7377
2019-11-07 08:00:00+00:00,-1.5725,2.7459,32.2852
2019-11-07 09:00:00+00:00,-6.5337,2.6699,32.6623
2019-11-07 10:00:00+00:00,-5.5638,2.2456,32.9713
2019-11-07 11:00:00+00:00,-5.3763,2.3620,32.0471
2019-11-07 12:00:00+00:00,-5.2608,2.1937,31.1172
2019-11-07 13:00:00+00:00,69.0692,3.7414,29.7318
2019-11-07 14:00:00+00:00,120.6356,4.1966,29.4135
2019-11-07 15:00:00+00:00,271.5568,5.0804,28.8709
2019-11-07 16:00:00+00:00,255.2858,4.9646,28.0933
2019-11-07 17:00:00+00:00,310.0174,5.3447,27.8203
2019-11-07 18:00:00+00:00,85.7575,3.7178,27.8646
2019-11-07 19:00:00+00:00,-7.4775,2.1174,27.4493
2019-11-07 20:00:00+00:00,-0.0745,2.9850,27.2985
2019-11-07 21:00:00+00:00,28.6341,3.4158,27.5005
2019-11-07 22:00:00+00:00,-5.5472,2.2373,27.3439
2019-11-07 23:00:00+00:00,-5.6723,2.4263,26.8980
2019-11-08 00:00:00+00:00,-5.3522,2.5862,27.1492
2019-11-08 01:00:00+00:00,204.6360,4.7275,25.8855
2019-11-08 02:00:00+00:00,106.9403,3.9731,26.6172
2019-11-08 03:00:00+00:00,196.8262,4.3164,27.1921
2019-11-08 04:00:00+00:00,64.7395,3.6108,28.8207
2019-11-08 05:00:00+00:00,1.2329,3.1660,30.1366
2019-11-08 06:00:00+00:00,-1.2558,2.6599,31.0101
2019-11-08 07:00:00+00:00,-5.3159,2.5202,31.9208
2019-11-08 08:00:00+00:00,-5.8715,2.7330,32.6170
2019-11-08 09:00:00+00:00,11.4342,3.2283,32.4183
2019-11-08 10:00:00+00:00,57.3250,3.3685,31.8083
2019-11-08 11:00:00+00:00,21.4338,2.7198,31.3278
2019-11-08 12:00:00+00:00,-4.3851,2.3766,30.5991
2019-11-08 13:00:00+00:00,53.1496,3.3166,29.9074
2019-11-08 14:00:00+00:00,123.5427,4.1840,29.0954
2019-11-08 15:00:00+00:00,47.7241,3.1512,28.7623
2019-11-08 16:00:00+00:00,-6.4026,2.0750,28.9255
2019-11-08 17:00:00+00:00,-7.0528,2.3069,28.1720
2019-11-08 18:00:00+00:00,-5.0976,1.9752,27.9510
2019-11-08 19:00:00+00:00,-5.0183,1.9390,28.3774
2019-11-08 20:00:00+00:00,-5.1516,1.9515,28.1529
2019-11-08 21:00:00+00:00,-5.1222,1.3203,27.8383
2019-11-08 22:00:00+00:00,-4.5988,1.2538,27.7004
2019-11-08 23:00:00+00:00,-4.6618,1.7103,27.4594
2019-11-09 00:00:00+00:00,-4.7539,1.0804,27.5565
2019-11-09 01:00:00+00:00,-4.5366,1.3823,27.4743
2019-11-09 02:00:00+00:00,-5.4440,3.0435,27.2966
2019-11-09 03:00:00+00:00,-5.4866,3.6952,27.6331
2019-11-09 04:00:00+00:00,-5.4485,3.6353,27.7321
2019-11-09 05:00:00+00:00,-5.4105,3.5755,27.7854
2019-11-09 06:00:00+00:00,-5.3724,3.5156,27.8388
2019-11-09 07:00:00+00:00,-5.3343,3.4558,27.8922
2019-11-09 08:00:00+00:00,-5.2962,3.3959,27.9455
2019-11-09 09:00:00+00:00,-5.2581,3.3361,27.9989
2019-11-09 10:00:00+00:00,-5.2200,3.2762,28.0523
2019-11-09 11:00:00+00:00,-5.1819,3.2164,28.1056
2019-11-09 12:00:00+00:00,-5.1439,3.1565,28.1590
2019-11-09 13:00:00+00:00,-5.1058,3.0967,28.2124
2019-11-09 14:00:00+00:00,-5.0677,3.0369,28.2657
2019-11-09 15:00:00+00:00,-5.0296,2.9770,28.3191
2019-11-09 16:00:00+00:00,-4.9915,2.9172,28.3724
2019-11-09 17:00:00+00:00,-4.9534,2.8573,28.4258
2019-11-09 18:00:00+00:00,-5.2292,2.8548,28.4523
2019-11-09 19:00:00+00:00,4.6899,3.2193,28.0998
2019-11-09 20:00:00+00:00,11.6392,3.4379,27.5473
2019-11-09 21:00:00+00:00,90.8734,3.9206,26.6086
2019-11-09 22:00:00+00:00,304.6990,5.1987,26.3913
2019-11-09 23:00:00+00:00,232.3189,4.9641,25.8355
2019-11-10 00:00:00+00:00,272.7712,5.1275,26.1043
2019-11-10 01:00:00+00:00,125.1112,4.2534,26.1244
2019-11-10 02:00:00+00:00,-4.6067,2.4747,27.0016
2019-11-10 03:00:00+00:00,-5.1015,2.4335,28.5172
2019-11-10 04:00:00+00:00,-5.0869,2.1676,29.6660
2019-11-10 05:00:00+00:00,-5.3505,2.1869,30.8643
2019-11-10 06:00:00+00:00,-5.8117,2.5615,31.9592
2019-11-10 07:00:00+00:00,-5.0433,2.1236,32.6566
2019-11-10 08:00:00+00:00,-5.8469,3.0643,32.6027
2019-11-10 09:00:00+00:00,37.7192,3.4347,32.2959
2019-11-10 10:00:00+00:00,109.7981,3.8646,32.2439
2019-11-10 11:00:00+00:00,271.5809,4.9218,31.4586
2019-11-10 12:00:00+00:00,216.6238,4.6762,30.6728
2019-11-10 13:00:00+00:00,111.2977,3.9219,30.0475
2019-11-10 14:00:00+00:00,255.2268,4.6671,29.1920
2019-11-10 15:00:00+00:00,540.9245,6.0860,28.3900
2019-11-10 16:00:00+00:00,559.4702,6.2543,28.0183
2019-11-10 17:00:00+00:00,330.2138,5.5466,27.3127
2019-11-10 18:00:00+00:00,497.4945,6.0898,26.6558
2019-11-10 19:00:00+00:00,441.2455,5.8603,26.3057
2019-11-10 20:00:00+00:00,299.9356,5.3378,26.0119
2019-11-10 21:00:00+00:00,209.2831,5.0045,25.6052
2019-11-10 22:00:00+00:00,169.7974,4.6967,25.3773
2019-11-10 23:00:00+00:00,51.5916,3.6932,25.0034
2019-11-11 00:00:00+00:00,81.0145,4.0278,24.7448
2019-11-11 01:00:00+00:00,192.1618,4.7005,24.7600
2019-11-11 02:00:00+00:00,54.3594,3.4357,25.3789
2019-11-11 03:00:00+00:00,-2.9160,2.9781,26.8861
2019-11-11 04:00:00+00:00,195.3532,4.3948,27.3826
2019-11-11 05:00:00+00:00,324.0060,5.1196,28.1910
2019-11-11 06:00:00+00:00,189.0556,4.3090,29.2000
2019-11-11 07:00:00+00:00,41.2231,3.5709,30.2315
2019-11-11 08:00:00+00:00,38.8921,3.4869,30.6202
2019-11-11 09:00:00+00:00,23.5834,3.3714,30.9613
2019-11-11 10:00:00+00:00,8.5689,3.1892,31.0860
2019-11-11 11:00:00+00:00,119.3375,3.9671,30.0919
2019-11-11 12:00:00+00:00,165.7194,4.3931,29.2002
2019-11-11 13:00:00+00:00,86.0542,3.9369,28.9917
2019-11-11 14:00:00+00:00,234.9049,4.9994,28.4859
2019-11-11 15:00:00+00:00,314.9750,5.2705,27.9756
2019-11-11 16:00:00+00:00,519.7525,5.9604,26.8263
2019-11-11 17:00:00+00:00,793.6573,6.8487,25.8902
2019-11-11 18:00:00+00:00,807.2434,7.0242,25.4576
2019-11-11 19:00:00+00:00,716.8950,6.7411,25.1587
2019-11-11 20:00:00+00:00,589.0648,6.4464,24.7751
2019-11-11 21:00:00+00:00,454.7477,6.0264,24.3694
2019-11-11 22:00:00+00:00,304.6384,5.3993,24.2264
2019-11-11 23:00:00+00:00,321.7580,5.4614,24.3031
2019-11-12 00:00:00+00:00,300.1654,5.3676,24.2260
2019-11-12 01:00:00+00:00,30.3839,3.3800,24.1420
2019-11-12 02:00:00+00:00,-5.3656,2.9381,25.2011
2019-11-12 03:00:00+00:00,31.0456,3.3844,26.6394
2019-11-12 04:00:00+00:00,175.3043,4.2122,27.2700
2019-11-12 05:00:00+00:00,251.0006,4.4994,28.0524
2019-11-12 06:00:00+00:00,386.6421,5.2447,28.9689
2019-11-12 07:00:00+00:00,360.8038,5.0356,29.5851
2019-11-12 08:00:00+00:00,186.4254,4.3107,30.1142
2019-11-12 09:00:00+00:00,193.4071,4.3899,30.4152
2019-11-12 10:00:00+00:00,171.0265,4.2682,30.3123
2019-11-12 11:00:00+00:00,205.2834,4.3282,29.7793
2019-11-12 12:00:00+00:00,401.0713,5.4004,28.9322
2019-11-12 13:00:00+00:00,527.3329,6.0268,27.8697
2019-11-12 14:00:00+00:00,885.9934,7.1013,27.2209
2019-11-12 15:00:00+00:00,816.1288,6.8982,26.8161
2019-11-12 16:00:00+00:00,818.1629,6.8747,26.2731
2019-11-12 17:00:00+00:00,531.4440,6.2655,25.9772
2019-11-12 18:00:00+00:00,310.0057,5.5489,25.5759
2019-11-12 19:00:00+00:00,238.6624,4.8971,25.1597
2019-11-12 20:00:00+00:00,209.3219,4.7674,24.4938
2019-11-12 21:00:00+00:00,41.9149,3.5108,23.9912
2019-11-12 22:00:00+00:00,23.5316,3.5655,23.7114
2019-11-12 23:00:00+00:00,-3.4236,2.9480,23.7687
2019-11-13 00:00:00+00:00,-5.6813,2.8601,23.7342
2019-11-13 01:00:00+00:00,-5.5135,2.4893,24.1231
2019-11-13 02:00:00+00:00,-4.8488,1.9309,25.2658
2019-11-13 03:00:00+00:00,-5.1146,2.2707,26.7886
2019-11-13 04:00:00+00:00,-5.4045,2.6295,27.4583
2019-11-13 05:00:00+00:00,42.6038,3.6476,28.3286
2019-11-13 06:00:00+00:00,108.0727,3.8527,28.5254
2019-11-13 07:00:00+00:00,107.3970,3.9922,29.2855
2019-11-13 08:00:00+00:00,143.1819,4.0603,28.8862
2019-11-13 09:00:00+00:00,376.7469,5.1347,29.1576
2019-11-13 10:00:00+00:00,474.0341,5.6321,28.8357
2019-11-13 11:00:00+00:00,415.3454,5.3786,28.3592
2019-11-13 12:00:00+00:00,597.0168,6.0858,27.5108
2019-11-13 13:00:00+00:00,771.2679,6.7009,26.9539
2019-11-13 14:00:00+00:00,824.7669,6.7715,26.4106
2019-11-13 15:00:00+00:00,726.0239,6.6361,25.6391
2019-11-13 16:00:00+00:00,571.0240,6.2704,25.1224
2019-11-13 17:00:00+00:00,470.7241,5.9209,24.8701
2019-11-13 18:00:00+00:00,322.8270,5.4450,24.5261
2019-11-13 19:00:00+00:00,214.5038,4.8745,24.2009
2019-11-13 20:00:00+00:00,271.7974,5.2455,24.0657
2019-11-13 21:00:00+00:00,222.8372,4.9681,23.9184
2019-11-13 22:00:00+00:00,59.9613,3.8377,23.6293
2019-11-13 23:00:00+00:00,31.2437,3.4682,23.5014
2019-11-14 00:00:00+00:00,-5.0944,2.1939,23.5138
2019-11-14 01:00:00+00:00,-5.0556,2.4622,23.8179
2019-11-14 02:00:00+00:00,-5.4923,2.6420,24.3420
2019-11-14 03:00:00+00:00,52.5192,3.4408,25.0917
2019-11-14 04:00:00+00:00,350.8075,5.1017,24.9670
2019-11-14 05:00:00+00:00,392.7756,5.3265,25.1554
2019-11-14 06:00:00+00:00,-3.0229,2.9855,25.6662
2019-11-14 07:00:00+00:00,80.0176,3.7689,25.9130
2019-11-14 08:00:00+00:00,26.0816,3.2641,26.4918
2019-11-14 09:00:00+00:00,339.1277,4.8763,26.5182
2019-11-14 10:00:00+00:00,636.8478,6.2075,25.5500
2019-11-14 11:00:00+00:00,620.1490,6.2359,24.2933
2019-11-14 12:00:00+00:00,504.2725,5.9026,24.0343
2019-11-14 13:00:00+00:00,194.9686,4.5371,23.8792
2019-11-14 14:00:00+00:00,187.2598,4.4366,24.0498
2019-11-14 15:00:00+00:00,131.6149,4.1043,24.0268
2019-11-14 16:00:00+00:00,106.0073,4.0984,24.0701
2019-11-14 17:00:00+00:00,62.3922,3.7041,23.2066
2019-11-14 18:00:00+00:00,-0.5582,2.9126,22.7446
2019-11-14 19:00:00+00:00,-7.5454,1.3435,22.5427
2019-11-14 20:00:00+00:00,-5.1708,1.5324,22.1351
2019-11-14 21:00:00+00:00,-5.2171,2.2131,22.5166
2019-11-14 22:00:00+00:00,33.6021,2.8859,22.8743
2019-11-14 23:00:00+00:00,104.6515,3.9226,22.8739
2019-11-15 00:00:00+00:00,-5.4822,2.3555,22.9223
2019-11-15 01:00:00+00:00,-5.4160,3.0328,22.8020
2019-11-15 02:00:00+00:00,-4.4774,2.1434,23.0420
2019-11-15 03:00:00+00:00,-5.3115,2.6528,24.1006
2019-11-15 04:00:00+00:00,12.9285,3.0004,24.6000
2019-11-15 05:00:00+00:00,46.9114,3.5141,24.4179
2019-11-15 06:00:00+00:00,100.5715,3.9281,24.8899
2019-11-15 07:00:00+00:00,154.9636,4.2387,25.4844
2019-11-15 08:00:00+00:00,369.9002,5.3887,25.7460
2019-11-15 09:00:00+00:00,605.9487,6.3868,26.0432
2019-11-15 10:00:00+00:00,783.7882,6.5577,25.6299
2019-11-15 11:00:00+00:00,904.8700,6.9745,24.6381
2019-11-15 12:00:00+00:00,666.8610,6.4344,24.2571
2019-11-15 13:00:00+00:00,826.3003,6.8498,24.1481
2019-11-15 14:00:00+00:00,316.7048,5.2891,24.2230
2019-11-15 15:00:00+00:00,288.2229,5.1143,23.9950
2019-11-15 16:00:00+00:00,361.3698,5.5125,23.7210
2019-11-15 17:00:00+00:00,301.1626,5.1641,23.5161
2019-11-15 18:00:00+00:00,143.3083,4.2528,23.5526
2019-11-15 19:00:00+00:00,-5.7837,2.4309,23.6168
2019-11-15 20:00:00+00:00,-4.8430,1.6355,23.6935
2019-11-15 21:00:00+00:00,-4.9458,2.1519,23.7808
2019-11-15 22:00:00+00:00,-5.4157,2.4927,23.6591
2019-11-15 23:00:00+00:00,60.6724,3.7950,23.4459
2019-11-16 00:00:00+00:00,117.9695,4.2149,23.1852
2019-11-16 01:00:00+00:00,125.1142,4.2605,23.1393
2019-11-16 02:00:00+00:00,101.2980,3.8954,24.0066
2019-11-16 03:00:00+00:00,169.4177,4.2935,25.3684
2019-11-16 04:00:00+00:00,336.6632,5.1507,26.6790
2019-11-16 05:00:00+00:00,370.9810,5.6086,27.5985
2019-11-16 06:00:00+00:00,320.4668,4.9937,28.2236
2019-11-16 07:00:00+00:00,194.5514,4.4180,29.1912
2019-11-16 08:00:00+00:00,20.1696,4.4849,29.6597
2019-11-16 09:00:00+00:00,-3.8835,4.3750,29.8141
2019-11-16 10:00:00+00:00,-5.3218,4.3195,30.0857
2019-11-16 11:00:00+00:00,119.8787,4.9769,29.3360
2019-11-16 12:00:00+00:00,94.1260,4.5727,27.9753
2019-11-16 13:00:00+00:00,311.3599,5.2307,27.5558
2019-11-16 14:00:00+00:00,305.2819,5.1382,27.2584
2019-11-16 15:00:00+00:00,362.3139,5.3806,26.5694
2019-11-16 16:00:00+00:00,556.7733,6.3736,25.8617
2019-11-16 17:00:00+00:00,445.7850,5.9133,25.2039
2019-11-16 18:00:00+00:00,351.7741,5.5653,24.7790
2019-11-16 19:00:00+00:00,317.6061,5.3965,24.4076
2019-11-16 20:00:00+00:00,371.6500,5.5956,24.3443
2019-11-16 21:00:00+00:00,335.6110,5.5217,24.3809
2019-11-16 22:00:00+00:00,170.7983,4.7360,24.6168
2019-11-16 23:00:00+00:00,-0.3413,3.0802,24.4623
2019-11-17 00:00:00+00:00,-5.6116,2.8106,24.6527
2019-11-17 01:00:00+00:00,-5.1855,2.4913,24.9106
2019-11-17 02:00:00+00:00,-5.5350,2.0057,25.7449
2019-11-17 03:00:00+00:00,-5.1456,2.2940,27.0552
2019-11-17 04:00:00+00:00,-3.3008,2.7284,27.9102
2019-11-17 05:00:00+00:00,37.2739,3.5046,28.5577
2019-11-17 06:00:00+00:00,85.9333,3.7607,29.0683
2019-11-17 07:00:00+00:00,38.0437,3.4469,30.0008
2019-11-17 08:00:00+00:00,116.9490,4.0423,30.4566
2019-11-17 09:00:00+00:00,171.6525,4.2157,30.2708
2019-11-17 10:00:00+00:00,75.0196,3.5981,30.3762
2019-11-17 11:00:00+00:00,190.0056,4.4692,29.5204
2019-11-17 12:00:00+00:00,250.5527,4.8343,28.7938
2019-11-17 13:00:00+00:00,278.9614,5.0351,28.4603
2019-11-17 14:00:00+00:00,382.0771,5.5393,27.9898
2019-11-17 15:00:00+00:00,253.7451,4.8796,27.3809
2019-11-17 16:00:00+00:00,269.2619,4.8837,26.5830
2019-11-17 17:00:00+00:00,122.1552,4.0683,26.0063
2019-11-17 18:00:00+00:00,261.5932,5.1591,25.7671
2019-11-17 19:00:00+00:00,301.6735,5.3429,25.4610
2019-11-17 20:00:00+00:00,217.6541,4.8709,25.1447
2019-11-17 21:00:00+00:00,72.3267,3.8163,24.7847
2019-11-17 22:00:00+00:00,-1.8529,2.8256,24.8608
2019-11-17 23:00:00+00:00,-5.8754,2.9011,24.9509
2019-11-18 00:00:00+00:00,61.6506,3.7766,25.0440
2019-11-18 01:00:00+00:00,138.8240,4.2864,24.9212
2019-11-18 02:00:00+00:00,78.8296,3.7413,25.2975
2019-11-18 03:00:00+00:00,7.8096,3.0010,26.9792
2019-11-18 04:00:00+00:00,35.9070,3.4648,27.8423
2019-11-18 05:00:00+00:00,253.7627,4.3583,28.3349
2019-11-18 06:00:00+00:00,522.0026,5.6545,28.5255
2019-11-18 07:00:00+00:00,457.8870,5.5856,28.8178
2019-11-18 08:00:00+00:00,349.2329,5.1789,29.1590
2019-11-18 09:00:00+00:00,348.9307,5.2950,29.6416
2019-11-18 10:00:00+00:00,274.5100,4.9238,29.6303
2019-11-18 11:00:00+00:00,269.5411,4.8095,29.5257
2019-11-18 12:00:00+00:00,979.1227,7.1887,28.1984
2019-11-18 13:00:00+00:00,1082.6560,7.6291,27.3990
2019-11-18 14:00:00+00:00,1060.5928,7.5513,26.8997
2019-11-18 15:00:00+00:00,1107.5152,7.7145,26.4807
2019-11-18 16:00:00+00:00,615.2282,6.2864,25.8273
2019-11-18 17:00:00+00:00,529.5176,6.1269,25.3823
2019-11-18 18:00:00+00:00,503.8709,6.0566,25.2900
2019-11-18 19:00:00+00:00,245.9586,5.0337,24.7789
2019-11-18 20:00:00+00:00,178.3104,4.6997,24.6702
2019-11-18 21:00:00+00:00,33.4892,3.4682,24.7281
2019-11-18 22:00:00+00:00,-4.1444,1.9328,24.5968
2019-11-18 23:00:00+00:00,-5.4895,2.2741,24.6056
2019-11-19 00:00:00+00:00,-0.9483,2.9723,24.7332
2019-11-19 01:00:00+00:00,-5.2255,2.3541,25.1428
2019-11-19 02:00:00+00:00,-5.8077,3.1241,25.4321
2019-11-19 03:00:00+00:00,-5.5149,2.5913,26.5250
2019-11-19 04:00:00+00:00,-4.9667,2.1797,27.2967
2019-11-19 05:00:00+00:00,-5.9282,2.5509,27.1395
2019-11-19 06:00:00+00:00,78.1132,3.1086,28.1611
2019-11-19 07:00:00+00:00,531.2244,5.5297,27.3508
2019-11-19 08:00:00+00:00,468.4827,5.4850,27.3053
2019-11-19 09:00:00+00:00,202.7329,4.4701,26.6155
2019-11-19 10:00:00+00:00,207.7327,4.5448,25.0911
2019-11-19 11:00:00+00:00,197.0502,4.5721,25.0781
2019-11-19 12:00:00+00:00,244.9613,5.0570,24.9583
2019-11-19 13:00:00+00:00,326.2065,5.3356,24.8654
2019-11-19 14:00:00+00:00,190.8395,4.5462,24.8600
2019-11-19 15:00:00+00:00,475.7957,5.9443,24.5516
2019-11-19 16:00:00+00:00,326.1895,5.5360,24.7448
2019-11-19 17:00:00+00:00,216.4764,4.9113,24.8234
2019-11-19 18:00:00+00:00,158.4885,4.5721,24.4243
2019-11-19 19:00:00+00:00,71.2861,3.7409,24.1787
2019-11-19 20:00:00+00:00,107.3296,4.0753,23.8486
2019-11-19 21:00:00+00:00,111.5011,4.1880,23.5490
2019-11-19 22:00:00+00:00,16.9813,3.2855,23.4037
2019-11-19 23:00:00+00:00,-6.2401,2.8007,23.5075
2019-11-20 00:00:00+00:00,-5.9543,2.9545,23.5005
2019-11-20 01:00:00+00:00,10.4340,3.2891,23.5940
2019-11-20 02:00:00+00:00,13.3674,3.2846,23.9140
2019-11-20 03:00:00+00:00,51.7664,3.4777,25.2002
2019-11-20 04:00:00+00:00,261.8796,4.8584,26.3499
2019-11-20 05:00:00+00:00,300.5406,5.0590,26.5303
2019-11-20 06:00:00+00:00,348.2457,5.1496,27.5202
2019-11-20 07:00:00+00:00,414.6861,5.3342,28.1500
2019-11-20 08:00:00+00:00,489.8283,5.6436,28.6127
2019-11-20 09:00:00+00:00,418.4510,5.3052,28.9195
2019-11-20 10:00:00+00:00,602.9222,6.1885,28.7616
2019-11-20 11:00:00+00:00,526.3797,5.8809,28.1261
2019-11-20 12:00:00+00:00,384.9356,5.5559,27.3864
2019-11-20 13:00:00+00:00,380.3438,5.4365,26.8971
2019-11-20 14:00:00+00:00,295.1433,5.1823,26.3186
2019-11-20 15:00:00+00:00,443.7570,5.8386,25.7265
2019-11-20 16:00:00+00:00,515.3980,6.0008,25.2384
2019-11-20 17:00:00+00:00,631.5738,6.4847,25.0948
2019-11-20 18:00:00+00:00,798.5369,7.0153,24.7257
2019-11-20 19:00:00+00:00,484.7401,5.9821,24.3239
2019-11-20 20:00:00+00:00,319.1234,5.2833,23.8631
2019-11-20 21:00:00+00:00,290.3378,5.3239,23.5622
2019-11-20 22:00:00+00:00,317.1826,5.4566,23.4989
2019-11-20 23:00:00+00:00,180.8077,4.7213,23.3432
2019-11-21 00:00:00+00:00,47.6034,3.6116,23.1307
2019-11-21 01:00:00+00:00,131.4170,4.2078,23.4037
2019-11-21 02:00:00+00:00,43.4922,3.4341,24.1974
2019-11-21 03:00:00+00:00,184.8213,4.1544,25.1884
2019-11-21 04:00:00+00:00,403.8863,5.2529,26.0143
2019-11-21 05:00:00+00:00,425.7233,5.5085,26.9787
2019-11-21 06:00:00+00:00,629.3489,6.0581,27.7966
2019-11-21 07:00:00+00:00,737.5246,6.3976,28.5538
2019-11-21 08:00:00+00:00,448.2470,5.5365,28.9645
2019-11-21 09:00:00+00:00,454.7716,5.5160,29.1933
2019-11-21 10:00:00+00:00,298.3632,4.8488,29.0411
2019-11-21 11:00:00+00:00,293.0660,4.9411,28.4808
2019-11-21 12:00:00+00:00,409.5964,5.5060,27.5859
2019-11-21 13:00:00+00:00,764.9979,6.6644,26.4780
2019-11-21 14:00:00+00:00,1004.0710,7.1111,25.8726
2019-11-21 15:00:00+00:00,1003.4280,7.2548,25.2709
2019-11-21 16:00:00+00:00,471.7092,5.8836,24.7584
2019-11-21 17:00:00+00:00,392.4219,5.5675,24.5233
2019-11-21 18:00:00+00:00,549.6853,6.0435,23.9950
2019-11-21 19:00:00+00:00,325.5213,5.4407,23.5591
2019-11-21 20:00:00+00:00,302.7143,5.3433,23.3091
2019-11-21 21:00:00+00:00,82.6531,3.8018,22.8551
2019-11-21 22:00:00+00:00,229.3017,4.9063,22.6709
2019-11-21 23:00:00+00:00,270.6607,5.1616,22.6279
2019-11-22 00:00:00+00:00,426.1622,5.7884,22.7641
2019-11-22 01:00:00+00:00,529.0654,6.1028,22.8093
2019-11-22 02:00:00+00:00,323.7061,5.1569,23.4425
2019-11-22 03:00:00+00:00,536.9852,5.8700,24.2607
2019-11-22 04:00:00+00:00,595.5621,5.9966,25.1383
2019-11-22 05:00:00+00:00,723.7739,6.4075,26.1866
2019-11-22 06:00:00+00:00,405.9407,5.3834,27.5042
2019-11-22 07:00:00+00:00,223.8208,4.4936,28.4052
2019-11-22 08:00:00+00:00,279.5215,4.6821,28.7212
2019-11-22 09:00:00+00:00,271.3911,4.7805,28.9124
2019-11-22 10:00:00+00:00,268.8259,4.7040,28.7590
2019-11-22 11:00:00+00:00,246.6233,4.8703,28.1735
2019-11-22 12:00:00+00:00,294.1919,5.0006,27.3920
2019-11-22 13:00:00+00:00,337.8182,5.2844,26.8819
2019-11-22 14:00:00+00:00,567.8553,6.2594,26.2061
2019-11-22 15:00:00+00:00,1068.5820,7.4354,25.1454
